Benchmark/0-4         	  139633	      8418 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  136989	      8502 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  138456	      8519 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  137331	      8460 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  138046	      8409 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  133272	      8645 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  135361	      8267 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  136495	      8480 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  134210	      8415 ns/op	   65672 B/op	       3 allocs/op
Benchmark/0-4         	  135838	      8332 ns/op	   65672 B/op	       3 allocs/op
Benchmark/1-4         	  131620	      8645 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  133929	      8661 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  135589	      8673 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  134043	      8515 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  135316	      8721 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  136314	      8585 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  134565	      8562 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  134872	      8509 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  134011	      8585 ns/op	   65688 B/op	       4 allocs/op
Benchmark/1-4         	  133933	      8412 ns/op	   65688 B/op	       4 allocs/op
Benchmark/10-4        	  131209	      9078 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  127717	      9081 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  129152	      8945 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  130618	      9115 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  129004	      9059 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  129481	      9010 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  128209	      9032 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  129472	      8881 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  129058	      9108 ns/op	   65832 B/op	      13 allocs/op
Benchmark/10-4        	  129086	      8882 ns/op	   65832 B/op	      13 allocs/op
Benchmark/100-4       	   96163	     11953 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   99516	     11942 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   99795	     11836 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   98383	     11962 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   99660	     11969 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	  101031	     11818 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   99050	     11866 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   99693	     11896 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	  100252	     11856 ns/op	   67272 B/op	     103 allocs/op
Benchmark/100-4       	   98991	     11901 ns/op	   67272 B/op	     103 allocs/op
Benchmark/1000-4      	   30394	     39551 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30015	     39637 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30229	     39720 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30499	     39837 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30469	     39836 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   24928	     40147 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30452	     39551 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30256	     39625 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30362	     39630 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/1000-4      	   30442	     39526 ns/op	   81672 B/op	    1003 allocs/op
Benchmark/10000-4     	    3324	    353069 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3296	    352772 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3264	    352448 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3290	    351494 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3319	    353977 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3220	    352778 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3314	    360812 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3307	    352863 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3255	    352540 ns/op	  356872 B/op	   10007 allocs/op
Benchmark/10000-4     	    3277	    354171 ns/op	  356873 B/op	   10007 allocs/op
Benchmark/100000-4    	     332	   3572164 ns/op	 3246593 B/op	  100051 allocs/op
Benchmark/100000-4    	     336	   3667078 ns/op	 3246591 B/op	  100051 allocs/op
Benchmark/100000-4    	     332	   3583862 ns/op	 3246594 B/op	  100051 allocs/op
Benchmark/100000-4    	     325	   3621277 ns/op	 3246589 B/op	  100051 allocs/op
Benchmark/100000-4    	     334	   3596621 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     334	   3602336 ns/op	 3246589 B/op	  100051 allocs/op
Benchmark/100000-4    	     336	   3593979 ns/op	 3246590 B/op	  100051 allocs/op
Benchmark/100000-4    	     332	   3584179 ns/op	 3246591 B/op	  100051 allocs/op
Benchmark/100000-4    	     333	   3592494 ns/op	 3246591 B/op	  100051 allocs/op
Benchmark/100000-4    	     331	   3592843 ns/op	 3246590 B/op	  100051 allocs/op
Benchmark/1000000-4   	      25	  42551411 ns/op	32830139 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      27	  42616476 ns/op	32830136 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      26	  42574447 ns/op	32830136 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      27	  41767825 ns/op	32830136 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      27	  43028888 ns/op	32830136 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      27	  42468897 ns/op	32830143 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      27	  42258327 ns/op	32830139 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      26	  41938623 ns/op	32830139 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      28	  42364887 ns/op	32830142 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      25	  41903984 ns/op	32830139 B/op	 1000491 allocs/op
