Benchmark/1-4                	  164101	      7291 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  159039	      7236 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  160441	      7362 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  158702	      7259 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  164358	      7257 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  161481	      7254 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  160735	      7262 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  163024	      7256 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  162141	      7394 ns/op	    6400 B/op	     200 allocs/op
Benchmark/1-4                	  155772	      7273 ns/op	    6400 B/op	     200 allocs/op
Benchmark/10-4               	   16749	     70972 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16878	     70798 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16834	     71204 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16873	     70753 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16875	     70824 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16650	     70856 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16700	     71038 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16720	     70932 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16765	     70920 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/10-4               	   16857	     70876 ns/op	   64000 B/op	    2000 allocs/op
Benchmark/100-4              	    1632	    700503 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1676	    700580 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1626	    703942 ns/op	  640003 B/op	   20000 allocs/op
Benchmark/100-4              	    1675	    700018 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1669	    699350 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1678	    700062 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1687	    700912 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1695	    705085 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1620	    704737 ns/op	  640002 B/op	   20000 allocs/op
Benchmark/100-4              	    1699	    699735 ns/op	  640003 B/op	   20000 allocs/op
Benchmark/1000-4             	     170	   6929713 ns/op	 6400030 B/op	  200000 allocs/op
Benchmark/1000-4             	     170	   6939276 ns/op	 6400035 B/op	  200000 allocs/op
Benchmark/1000-4             	     171	   6955327 ns/op	 6400026 B/op	  200000 allocs/op
Benchmark/1000-4             	     170	   6953647 ns/op	 6400034 B/op	  200000 allocs/op
Benchmark/1000-4             	     171	   6971732 ns/op	 6400043 B/op	  200000 allocs/op
Benchmark/1000-4             	     170	   7096530 ns/op	 6400020 B/op	  200000 allocs/op
Benchmark/1000-4             	     159	   6953057 ns/op	 6400030 B/op	  200000 allocs/op
Benchmark/1000-4             	     171	   6968653 ns/op	 6400032 B/op	  200000 allocs/op
Benchmark/1000-4             	     171	   6951608 ns/op	 6400028 B/op	  200000 allocs/op
Benchmark/1000-4             	     168	   7005968 ns/op	 6400031 B/op	  200000 allocs/op
Benchmark/10000-4            	      16	  69597644 ns/op	64000369 B/op	 2000003 allocs/op
Benchmark/10000-4            	      15	  70905815 ns/op	64000291 B/op	 2000003 allocs/op
Benchmark/10000-4            	      16	  70766727 ns/op	64000435 B/op	 2000004 allocs/op
Benchmark/10000-4            	      16	  69896443 ns/op	64000369 B/op	 2000003 allocs/op
Benchmark/10000-4            	      16	  71158578 ns/op	64000321 B/op	 2000003 allocs/op
Benchmark/10000-4            	      16	  70627545 ns/op	64000351 B/op	 2000003 allocs/op
Benchmark/10000-4            	      16	  70358156 ns/op	64000297 B/op	 2000003 allocs/op
Benchmark/10000-4            	      16	  70871083 ns/op	64000297 B/op	 2000003 allocs/op
Benchmark/10000-4            	      15	  70230834 ns/op	64000323 B/op	 2000003 allocs/op
Benchmark/10000-4            	      15	  69993302 ns/op	64000272 B/op	 2000002 allocs/op
Benchmark/100000-4           	       1	1450613936 ns/op	640000432 B/op	20000005 allocs/op
Benchmark/100000-4           	       1	1435591964 ns/op	640000912 B/op	20000010 allocs/op
Benchmark/100000-4           	       1	1463158005 ns/op	640000336 B/op	20000004 allocs/op
Benchmark/100000-4           	       1	1395089606 ns/op	640000432 B/op	20000005 allocs/op
Benchmark/100000-4           	       1	1561561727 ns/op	640000432 B/op	20000005 allocs/op
Benchmark/100000-4           	       1	1435721884 ns/op	640000720 B/op	20000008 allocs/op
Benchmark/100000-4           	       1	1427853828 ns/op	640000336 B/op	20000004 allocs/op
Benchmark/100000-4           	       1	1419352962 ns/op	640000432 B/op	20000005 allocs/op
Benchmark/100000-4           	       1	1426151488 ns/op	640000336 B/op	20000004 allocs/op
Benchmark/100000-4           	       1	1430692970 ns/op	640000432 B/op	20000005 allocs/op
