Benchmark/1-4                	  291508	      3689 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  307608	      3722 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  300675	      3769 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  302958	      3698 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  305190	      3744 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  305272	      3731 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  304352	      3705 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  294639	      4005 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  301582	      3720 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4                	  298761	      3669 ns/op	    1600 B/op	     100 allocs/op
Benchmark/10-4               	   33645	     35369 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33135	     36327 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33735	     36013 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33814	     35462 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33924	     35665 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33692	     35579 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33598	     35828 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33484	     35352 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   33098	     36251 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4               	   31956	     36942 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/100-4              	    3246	    355165 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/100-4              	    3332	    347167 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/100-4              	    3452	    370690 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/100-4              	    3334	    343410 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/100-4              	    3267	    347146 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/100-4              	    3318	    347919 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/100-4              	    3274	    362319 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/100-4              	    3151	    350249 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/100-4              	    3289	    353281 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/100-4              	    3374	    347862 ns/op	  160002 B/op	   10000 allocs/op
Benchmark/1000-4             	     349	   3467491 ns/op	 1600038 B/op	  100000 allocs/op
Benchmark/1000-4             	     348	   3376866 ns/op	 1600036 B/op	  100000 allocs/op
Benchmark/1000-4             	     350	   3451884 ns/op	 1600035 B/op	  100000 allocs/op
Benchmark/1000-4             	     345	   3415975 ns/op	 1600035 B/op	  100000 allocs/op
Benchmark/1000-4             	     343	   3458556 ns/op	 1600038 B/op	  100000 allocs/op
Benchmark/1000-4             	     344	   3405746 ns/op	 1600040 B/op	  100000 allocs/op
Benchmark/1000-4             	     352	   3489216 ns/op	 1600037 B/op	  100000 allocs/op
Benchmark/1000-4             	     348	   3393018 ns/op	 1600035 B/op	  100000 allocs/op
Benchmark/1000-4             	     345	   3426469 ns/op	 1600036 B/op	  100000 allocs/op
Benchmark/1000-4             	     349	   3433708 ns/op	 1600036 B/op	  100000 allocs/op
Benchmark/10000-4            	      32	  34609556 ns/op	23140174 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  36028872 ns/op	23140165 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  34692091 ns/op	23140159 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  36387313 ns/op	23140132 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  34906824 ns/op	23140168 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  34822254 ns/op	23140171 B/op	 1006813 allocs/op
Benchmark/10000-4            	      31	  34488527 ns/op	23140200 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  36262787 ns/op	23140201 B/op	 1006814 allocs/op
Benchmark/10000-4            	      32	  34691617 ns/op	23140144 B/op	 1006813 allocs/op
Benchmark/10000-4            	      32	  34354802 ns/op	23140144 B/op	 1006813 allocs/op
Benchmark/100000-4           	       3	 391225877 ns/op	240833968 B/op	10077140 allocs/op
Benchmark/100000-4           	       3	 386161894 ns/op	240834000 B/op	10077140 allocs/op
Benchmark/100000-4           	       3	 387773392 ns/op	240834064 B/op	10077141 allocs/op
Benchmark/100000-4           	       3	 402428308 ns/op	240833776 B/op	10077138 allocs/op
Benchmark/100000-4           	       3	 391051291 ns/op	240833936 B/op	10077140 allocs/op
Benchmark/100000-4           	       3	 388175529 ns/op	240833840 B/op	10077139 allocs/op
Benchmark/100000-4           	       3	 391093970 ns/op	240833616 B/op	10077136 allocs/op
Benchmark/100000-4           	       3	 387947072 ns/op	240833776 B/op	10077138 allocs/op
Benchmark/100000-4           	       3	 393658332 ns/op	240833872 B/op	10077139 allocs/op
Benchmark/100000-4           	       3	 386565551 ns/op	240833872 B/op	10077139 allocs/op
