Benchmark/1-4                	34785574	        29.33 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40298917	        32.48 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	39674050	        29.47 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	36249331	        29.25 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40039009	        29.47 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40314871	        29.53 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40222330	        29.18 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40354994	        29.43 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40013780	        29.21 ns/op	      16 B/op	       1 allocs/op
Benchmark/1-4                	40120996	        29.34 ns/op	      16 B/op	       1 allocs/op
Benchmark/10-4               	 4042659	       298.7 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 4015515	       296.6 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 4029464	       297.9 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 3976220	       299.9 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 3990968	       300.0 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 3995478	       297.7 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 4069466	       298.3 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 3987712	       296.6 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 4016494	       300.1 ns/op	     160 B/op	      10 allocs/op
Benchmark/10-4               	 3903094	       298.1 ns/op	     160 B/op	      10 allocs/op
Benchmark/100-4              	  405615	      2896 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  409604	      2897 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  405096	      2916 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  406550	      2939 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  368175	      2871 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  405793	      2873 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  405850	      2890 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  409573	      2899 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  388598	      2878 ns/op	    1600 B/op	     100 allocs/op
Benchmark/100-4              	  383216	      2910 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1000-4             	   40992	     28730 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   40381	     28949 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   41271	     28658 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   41427	     28994 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   41827	     28726 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   40902	     29103 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   40620	     28930 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   42073	     28687 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   41906	     28732 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/1000-4             	   41577	     28782 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10000-4            	    4137	    288139 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/10000-4            	    4153	    294781 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/10000-4            	    4089	    290283 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/10000-4            	    4150	    289360 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/10000-4            	    3580	    295482 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/10000-4            	    4080	    290706 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/10000-4            	    4027	    314692 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/10000-4            	    4141	    285139 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/10000-4            	    4134	    290632 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/10000-4            	    3974	    287732 ns/op	  160001 B/op	   10000 allocs/op
Benchmark/100000-4           	     396	   2863635 ns/op	 1600011 B/op	  100000 allocs/op
Benchmark/100000-4           	     415	   2882560 ns/op	 1600007 B/op	  100000 allocs/op
Benchmark/100000-4           	     412	   2935589 ns/op	 1600010 B/op	  100000 allocs/op
Benchmark/100000-4           	     405	   2899497 ns/op	 1600009 B/op	  100000 allocs/op
Benchmark/100000-4           	     420	   2879665 ns/op	 1600009 B/op	  100000 allocs/op
Benchmark/100000-4           	     404	   2960358 ns/op	 1600009 B/op	  100000 allocs/op
Benchmark/100000-4           	     400	   2929291 ns/op	 1600009 B/op	  100000 allocs/op
Benchmark/100000-4           	     417	   2901918 ns/op	 1600009 B/op	  100000 allocs/op
Benchmark/100000-4           	     411	   2864238 ns/op	 1600010 B/op	  100000 allocs/op
Benchmark/100000-4           	     409	   2883425 ns/op	 1600008 B/op	  100000 allocs/op
Benchmark/1000000-4          	      39	  28616683 ns/op	16000093 B/op	 1000000 allocs/op
Benchmark/1000000-4          	      40	  28839911 ns/op	16000091 B/op	 1000000 allocs/op
Benchmark/1000000-4          	      39	  29147879 ns/op	16000103 B/op	 1000001 allocs/op
Benchmark/1000000-4          	      39	  29130802 ns/op	16000108 B/op	 1000001 allocs/op
Benchmark/1000000-4          	      40	  28785747 ns/op	16000062 B/op	 1000000 allocs/op
Benchmark/1000000-4          	      39	  28780276 ns/op	16000064 B/op	 1000000 allocs/op
Benchmark/1000000-4          	      40	  28626611 ns/op	16000081 B/op	 1000000 allocs/op
Benchmark/1000000-4          	      39	  28835754 ns/op	16000096 B/op	 1000001 allocs/op
Benchmark/1000000-4          	      37	  29184807 ns/op	16000093 B/op	 1000000 allocs/op
Benchmark/1000000-4          	      40	  28600266 ns/op	16000100 B/op	 1000001 allocs/op
