Benchmark/1-4            	  297864	      3787 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  323572	      3603 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  316204	      3616 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  305980	      3616 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  319956	      3592 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  325468	      3580 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  319472	      3622 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  313308	      3581 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  324381	      3650 ns/op	    1600 B/op	     100 allocs/op
Benchmark/1-4            	  322504	      3579 ns/op	    1600 B/op	     100 allocs/op
Benchmark/10-4           	   34399	     35133 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   34519	     34993 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   33796	     35823 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   34585	     34796 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   34680	     35103 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   33406	     36036 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   34082	     35142 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   33794	     35381 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   33466	     34935 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/10-4           	   34033	     34925 ns/op	   16000 B/op	    1000 allocs/op
Benchmark/100-4          	    3240	    357444 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3201	    356328 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3171	    353428 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3475	    331524 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3477	    332938 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3530	    330256 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3552	    328182 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3510	    327650 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3374	    343744 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/100-4          	    3459	    331121 ns/op	  160000 B/op	   10000 allocs/op
Benchmark/1000-4         	     357	   3334670 ns/op	 1600003 B/op	  100000 allocs/op
Benchmark/1000-4         	     356	   3321211 ns/op	 1600004 B/op	  100000 allocs/op
Benchmark/1000-4         	     360	   3346429 ns/op	 1600004 B/op	  100000 allocs/op
Benchmark/1000-4         	     360	   3378262 ns/op	 1600004 B/op	  100000 allocs/op
Benchmark/1000-4         	     355	   3341271 ns/op	 1600005 B/op	  100000 allocs/op
Benchmark/1000-4         	     362	   3618858 ns/op	 1600001 B/op	  100000 allocs/op
Benchmark/1000-4         	     339	   3345696 ns/op	 1600003 B/op	  100000 allocs/op
Benchmark/1000-4         	     348	   3429113 ns/op	 1600003 B/op	  100000 allocs/op
Benchmark/1000-4         	     356	   3352990 ns/op	 1600003 B/op	  100000 allocs/op
Benchmark/1000-4         	     357	   3330137 ns/op	 1600002 B/op	  100000 allocs/op
Benchmark/10000-4        	      32	  36330075 ns/op	23126439 B/op	 1006800 allocs/op
Benchmark/10000-4        	      31	  35145206 ns/op	23126440 B/op	 1006800 allocs/op
Benchmark/10000-4        	      31	  37838861 ns/op	23126446 B/op	 1006800 allocs/op
Benchmark/10000-4        	      32	  35220954 ns/op	23126460 B/op	 1006800 allocs/op
Benchmark/10000-4        	      32	  37377971 ns/op	23126454 B/op	 1006800 allocs/op
Benchmark/10000-4        	      30	  35218206 ns/op	23126476 B/op	 1006800 allocs/op
Benchmark/10000-4        	      32	  35103018 ns/op	23126439 B/op	 1006800 allocs/op
Benchmark/10000-4        	      32	  35147042 ns/op	23126442 B/op	 1006800 allocs/op
Benchmark/10000-4        	      31	  34984201 ns/op	23126461 B/op	 1006800 allocs/op
Benchmark/10000-4        	      32	  35133786 ns/op	23126460 B/op	 1006800 allocs/op
Benchmark/100000-4       	       3	 382447589 ns/op	240906272 B/op	10077207 allocs/op
Benchmark/100000-4       	       3	 384435676 ns/op	240906208 B/op	10077206 allocs/op
Benchmark/100000-4       	       3	 397560516 ns/op	240906112 B/op	10077205 allocs/op
Benchmark/100000-4       	       3	 388171856 ns/op	240906144 B/op	10077205 allocs/op
Benchmark/100000-4       	       3	 381951363 ns/op	240906368 B/op	10077208 allocs/op
Benchmark/100000-4       	       3	 398017773 ns/op	240906208 B/op	10077206 allocs/op
Benchmark/100000-4       	       3	 383647213 ns/op	240906496 B/op	10077209 allocs/op
Benchmark/100000-4       	       3	 396536565 ns/op	240906208 B/op	10077206 allocs/op
Benchmark/100000-4       	       3	 384424955 ns/op	240906368 B/op	10077208 allocs/op
Benchmark/100000-4       	       3	 386957228 ns/op	240906368 B/op	10077208 allocs/op
